"r","rr","value"
"MD","WA",36.3446621812297
"MD","LA",16.4172801880314
"MD","GA",9.28626342401216
"MD","AL",11.4535517884836
"MD","UT",30.0252338380491
"MD","OH",5.41099865342794
"MD","TX",22.1385300398611
"MD","CO",24.87159429161
"MD","SC",6.76873465492567
"MD","OK",18.7781694287203
"MD","TN",9.20619970695075
"MD","WY",26.1779451282678
"MD","HI",78.5003249638747
"MD","ND",21.3777051945776
"MD","KY",7.68362335454828
"MD","ME",9.36289430766428
"MD","NY",4.51860224644902
"MD","NV",34.2192250336905
"MD","AK",54.7768065316887
"MD","MI",9.97293419450336
"MD","AR",14.701611563801
"MD","MS",13.5849886478087
"MD","MO",13.7242875392795
"MD","MT",28.0641297344738
"MD","KS",18.804615717969
"MD","IN",8.31612765558009
"MD","SD",20.4197775752569
"MD","MA",5.65643526627712
"MD","VA",2.35559736060081
"MD","DC",0.2887788994665
"MD","IA",14.6229380102814
"MD","AZ",31.480412145188
"RI","WV",8.40060329604764
"RI","FL",17.6497819630827
"RI","IL",14.9017645011357
"RI","MN",18.8459029741167
"RI","MD",5.28209973800155
"RI","RI",0
"RI","ID",34.8524888520667
"RI","NH",2.32198966642248
"RI","NC",9.45144006021853
"RI","VT",2.91336537196151
"RI","CT",1.01066096123149
"RI","DE",4.41460437100269
"RI","NM",31.1401721411257
"RI","CA",41.1550937662698
"RI","NJ",3.11104647580044
"RI","WI",15.144424446927
"RI","OR",39.5995304967938
"RI","NE",23.4544169042807
"RI","PA",5.34054136479636
"RI","WA",38.8308035393005
"RI","LA",21.6680737320196
"RI","GA",14.5003429443709
"RI","AL",16.7340613966397
"RI","UT",33.7965824534878
"RI","OH",9.48027477654326
"RI","TX",27.1504686591353
"RI","CO",28.8434306804058
"RI","SC",11.8768092209845
"RI","OK",23.4759918367273
"RI","TN",14.3484706795237
"RI","WY",29.4773105340856
"RI","HI",82.1239889019756
"RI","ND",23.7247858892913
"RI","KY",12.6344106298734
"RI","ME",4.50525325726308
"RI","NY",3.6649029451128
"RI","NV",37.8602010908623
"RI","AK",54.8534650858447
"RI","MI",12.0676135875242
"RI","AR",19.6809252308849
"RI","MS",18.821727539993
"RI","MO",18.1821171781837
"RI","MT",30.6444503395396
"RI","KS",23.0527314218202
"RI","IN",12.5664976151608
"RI","SD",23.4551073695483
"RI","MA",0.629695871141177
"RI","VA",7.62707491288282
"RI","DC",5.54222353648621
"RI","IA",18.1842217422466
"RI","AZ",35.8237076004939
"ID","WV",28.8689030884768
"ID","FL",33.5121940247902
"ID","IL",21.4545219328159
"ID","MN",16.1038436304933
"ID","MD",31.8564721018137
"ID","RI",34.8524888520667
"ID","ID",0
"ID","NH",34.0887800458396
"ID","NC",31.5965600606118
"ID","VT",33.1255191334984
"ID","CT",33.9089929232534
"ID","DE",32.8160108753964
"ID","NM",13.2952914970743
"ID","CA",9.02639306761574
"ID","NJ",32.9725962626622
"ID","WI",19.7109417534003
"ID","OR",4.77309870226108
"ID","NE",12.4898768836018
"ID","PA",30.1428457000419
"ID","WA",5.69381001852776
"ID","LA",24.967255157408
"ID","GA",29.9400938304398
"ID","AL",27.2632458810146
"ID","UT",6.15547327418458
"ID","OH",26.460118550851
"ID","TX",19.6594289960549
"ID","CO",9.65273208000666
"ID","SC",31.1657918473396
"ID","OK",17.5530894558916
"ID","TN",25.7535189408875
"ID","WY",5.92432037982699
"ID","HI",47.5279972925463
"ID","ND",11.4851359010939
"ID","KY",25.6858330178828
"ID","ME",35.417375483163
"ID","NY",31.2043191619803
"ID","NV",5.84119765840453
"ID","AK",31.5610140923151
"ID","MI",22.8014155978681
"ID","AR",21.6784998706746
"ID","MS",25.2019102438717
"ID","MO",19.6290804590444
"ID","MT",4.88268781106606
"ID","KS",15.0559737175934
"ID","IN",23.8144157796303
"ID","SD",11.4587826618514
"ID","MA",34.6588644828901
"ID","VA",30.946390438874
"ID","DC",31.6133085129844
"ID","IA",17.3040439270003
"ID","AZ",11.5284761787844
"NH","WV",9.41836311310339
"NH","FL",19.5177392045155
"NH","IL",15.0594834679987
"NH","MN",17.988576057879
"NH","MD",6.78427918951403
"NH","RI",2.32198966642248
"NH","ID",34.0887800458396
"NH","NH",0
"NH","NC",11.1442697450481
"NH","VT",0.97992981205612
"NH","CT",2.53072888321043
"NH","DE",6.14044541684198
"NH","NM",31.3209610417403
"NH","CA",40.7888029347392
"NH","NJ",4.72420964881542
"NH","WI",14.5130743285562
"NH","OR",38.7951312116231
"NH","NE",23.1497025699293
"NH","PA",6.01763824060997
"NH","WA",37.805949446768
"NH","LA",22.7726144515166
"NH","GA",16.0521647489782
"NH","AL",18.0093772137553
"NH","UT",33.4563519251401
"NH","OH",9.88852107651861
"NH","TX",27.8228896638057
"NH","CO",28.6640875905383
"NH","SC",13.5495465289149
"NH","OK",23.8688777026254
"NH","TN",15.3224535033299
"NH","WY",28.909910642479
"NH","HI",81.5406349701114
"NH","ND",22.7718288867316
"NH","KY",13.4419640271764
"NH","ME",2.58593110507385
"NH","NY",3.36835752725466
"NH","NV",37.4186222151233
"NH","AK",52.9443578348704
"NH","MI",11.3487893689843
"NH","AR",20.3821955789965
"NH","MS",19.907647465441
"NH","MO",18.4673698561929
"NH","MT",29.7178272910886
"NH","KS",23.1152215366728
"NH","IN",12.8842868995984
"NH","SD",22.8247726163201
"NH","MA",1.69310448467047
"NH","VA",9.11055086339565
"NH","DC",6.99675136656554
"NH","IA",17.9250254807627
"NH","AZ",35.8443289320512
"NC","WV",3.71064629037483
"NC","FL",8.45343502086492
"NC","IL",10.1784089807965
"NC","MN",17.4283861643457
"NC","MD",4.38004072308873
"NC","RI",9.45144006021853
"NC","ID",31.5965600606118
"NC","NH",11.1442697450481
"NC","NC",0
"NC","VT",10.9993642466103
"NC","CT",8.7305071559006
"NC","DE",5.05202688551798
"NC","NM",24.5621967207179
"NC","CA",36.1022136552914
"NC","NJ",6.44228657603198
"NC","WI",13.5586770125764
"NC","OR",36.3091859566487
"NC","NE",19.1504112839753
"NC","PA",6.08424343866594
"NC","WA",36.5160561190665
"NC","LA",12.8682679219383
"NC","GA",5.10012152305122
"NC","AL",7.74354727095944
"NC","UT",28.923684235848
"NC","OH",6.28242071640709
"NC","TX",19.2456428486361
"NC","CO",23.6357927943989
"NC","SC",2.42553638621472
"NC","OK",16.6192843493457
"NC","TN",6.5294740570677
"NC","WY",25.7234105978232
"NC","HI",77.1464603010642
"NC","ND",22.0743452026179
"NC","KY",5.94156069791406
"NC","ME",13.7105749775338
"NC","NY",8.77615400197172
"NC","NV",33.1990586695831
"NC","AK",56.7491981014796
"NC","MI",11.8136195006089
"NC","AR",12.1147323602026
"NC","MS",10.1840966927312
"NC","MO",12.2753929338504
"NC","MT",28.3138817215612
"NC","KS",17.392279937141
"NC","IN",7.96843685695129
"NC","SD",20.4632928190177
"NC","MA",9.90443413920466
"NC","VA",2.24825520718037
"NC","DC",4.20213672707085
"NC","IA",14.4126677989151
"NC","AZ",29.596358864382
"VT","WV",8.97602547896971
"VT","FL",19.4316319220815
"VT","IL",14.2805683830304
"VT","MN",17.0232312935187
"VT","MD",6.61995865171338
"VT","RI",2.91336537196151
"VT","ID",33.1255191334984
"VT","NH",0.97992981205612
"VT","NC",10.9993642466103
"VT","VT",0
"VT","CT",2.78376534965149
"VT","DE",6.11349900586565
"VT","NM",30.5171131784719
"VT","CA",39.8709806026087
"VT","NJ",4.71051751303616
"VT","WI",13.576343946897
"VT","OR",37.8278714792438
"VT","NE",22.2519928794704
"VT","PA",5.52763163815953
"VT","WA",36.827564475519
"VT","LA",22.2814913991217
"VT","GA",15.79344843466
"VT","AL",17.6071737599847
"VT","UT",32.5454265070168
"VT","OH",9.21858733185947
"VT","TX",27.163255753831
"VT","CO",27.7842616427744
"VT","SC",13.3721067413034
"VT","OK",23.1305652640986
"VT","TN",14.8071456793439
"VT","WY",27.9687475984585
"VT","HI",80.5889005789464
"VT","ND",21.7980434664628
"VT","KY",12.8756476308175
"VT","ME",3.04643674008944
"VT","NY",2.69479409551514
"VT","NV",36.4908722133679
"VT","AK",52.0709197674287
"VT","MI",10.4072505843221
"VT","AR",19.747495538341
"VT","MS",19.4172394927541
"VT","MO",17.7111636030222
"VT","MT",28.7441178951389
"VT","KS",22.2927144992035
"VT","IN",12.1608580103105
"VT","SD",21.8792197918938
"VT","MA",2.33051089454766
"VT","VA",8.88251396250781
"VT","DC",6.8025982428163
"VT","IA",17.0430652063446
"VT","AZ",35.0001564902445
"CT","WV",7.45358036692605
"CT","FL",17.0390138898677
"CT","IL",13.8911263618618
"CT","MN",17.9332831081328
"CT","MD",4.45059920411704
"CT","RI",1.01066096123149
"CT","ID",33.9089929232534
"CT","NH",2.53072888321043
"CT","NC",8.7305071559006
"CT","VT",2.78376534965149
"CT","CT",0
"CT","DE",3.68226965242743
"CT","NM",30.130590990949
"CT","CA",40.1612337246463
"CT","NJ",2.29481767307627
"CT","WI",14.1980572124165
"CT","OR",38.6610605025213
"CT","NE",22.4602071833253
"CT","PA",4.33550051445575
"CT","WA",37.9364182785441
"CT","LA",20.7637719257332
"CT","GA",13.7267052549106
"CT","AL",15.868803962294
"CT","UT",32.8020015207797
"CT","OH",8.47163294969542
"CT","TX",26.1742776919944
"CT","CO",27.8394378136096
"CT","SC",11.1520141624837
"CT","OK",22.4736075809607
"CT","TN",13.4085965853402
"CT","WY",28.5075111568725
"CT","HI",81.1467849410734
"CT","ND",22.8253742556566
"CT","KY",11.6643669683244
"CT","ME",5.01157087932661
"CT","NY",2.79131075500917
"CT","NV",36.8736353741244
"CT","AK",54.2890789589228
"CT","MI",11.1457432355671
"CT","AR",18.7045119109339
"CT","MS",17.9106494219324
"CT","MO",17.1736056989368
"CT","MT",29.7334251755236
"CT","KS",22.0422708802172
"CT","IN",11.5571612578879
"CT","SD",22.4975824783736
"CT","MA",1.21279766407134
"CT","VA",6.8061808786927
"CT","DC",4.69487185152361
"CT","IA",17.1893485531968
"CT","AZ",34.8132209134692
"DE","WV",4.49300129164818
"DE","FL",13.3774066915832
"DE","IL",11.809591940196
"DE","MN",17.3294117296557
"DE","MD",1.06993957052948
"DE","RI",4.41460437100269
"DE","ID",32.8160108753964
"DE","NH",6.14044541684198
"DE","NC",5.05202688551798
"DE","VT",6.11349900586565
"DE","CT",3.68226965242743
"DE","DE",0
"DE","NM",27.692462950248
"DE","CA",38.3949703634745
"DE","NJ",1.41737431091224
"DE","WI",13.3843927450403
"DE","OR",37.5888632270277
"DE","NE",20.8128563619823
"DE","PA",2.93738805690912
"DE","WA",37.2476831289716
"DE","LA",17.3917179834356
"DE","GA",10.0857433014299
"DE","AL",12.3864552870414
"DE","UT",31.0584249450789
"DE","OH",6.41088666711088
"DE","TX",23.1863832417308
"DE","CO",25.9167531439395
"DE","SC",7.47625670101257
"DE","OK",19.8476532774299
"DE","TN",10.2400183853694
"DE","WY",27.1646263213427
"DE","HI",79.5341291527063
"DE","ND",22.2382073222989
"DE","KY",8.74858486050813
"DE","ME",8.68192183201463
"DE","NY",4.37236589948409
"DE","NV",35.2440002835344
"DE","AK",55.3345576804499
"DE","MI",10.7231706537621
"DE","AR",15.7573465789303
"DE","MS",14.5726440838772
"DE","MO",14.7895517548925
"DE","MT",28.9692904940058
"DE","KS",19.8632325064696
"DE","IN",9.35865737037964
"DE","SD",21.3677813293132
"DE","MA",4.85271004741406
"DE","VA",3.25891268387038
"DE","DC",1.35752477446582
"DE","IA",15.6172468805266
"DE","AZ",32.5466937323633
"NM","WV",23.2041417034876
"NM","FL",23.3442338043642
"NM","IL",16.2755776245847
"NM","MN",16.6423382031385
"NM","MD",26.6229153149722
"NM","RI",31.1401721411257
"NM","ID",13.2952914970743
"NM","NH",31.3209610417403
"NM","NC",24.5621967207179
"NM","VT",30.5171131784719
"NM","CT",30.130590990949
"NM","DE",27.692462950248
"NM","NM",0
"NM","CA",12.6125685590825
"NM","NJ",28.4171789524258
"NM","WI",18.0258875479056
"NM","OR",16.3510906018135
"NM","NE",9.64303596442967
"NM","PA",25.8074207331131
"NM","WA",18.8456069771965
"NM","LA",13.9402056391148
"NM","GA",21.0964551894654
"NM","AL",17.9324075169851
"NM","UT",7.37143244335004
"NM","OH",21.6612476169307
"NM","TX",7.15452632048513
"NM","CO",5.11981867372802
"NM","SC",23.2036032213797
"NM","OK",7.94537578412313
"NM","TN",18.032764558524
"NM","WY",9.63070946119474
"NM","HI",52.7841845729423
"NM","ND",15.24458730416
"NM","KY",19.0294295500751
"NM","ME",33.4250088914281
"NM","NY",27.9715467903276
"NM","NV",10.8681975973006
"NM","AK",44.8484501585488
"NM","MI",20.8943214102247
"NM","AR",12.517724446692
"NM","MS",15.3637557082414
"NM","MO",12.964739611588
"NM","MT",14.3491856526791
"NM","KS",8.26236711063428
"NM","IN",18.5738063160478
"NM","SD",12.232193893689
"NM","MA",31.2007800384454
"NM","VA",24.8732828218779
"NM","DC",26.3366003707224
"NM","IA",13.9060221103169
"NM","AZ",5.10723189652119
"CA","WV",34.0652925529575
"CA","FL",35.8704139988189
"CA","IL",26.5871520762886
"CA","MN",23.3177611725247
"CA","MD",37.356652645518
"CA","RI",41.1550937662698
"CA","ID",9.02639306761574
"CA","NH",40.7888029347392
"CA","NC",36.1022136552914
"CA","VT",39.8709806026087
"CA","CT",40.1612337246463
"CA","DE",38.3949703634745
"CA","NM",12.6125685590825
"CA","CA",0
"CA","NJ",38.8373225026933
"CA","WI",26.3226210077708
"CA","OR",7.52843454054204
"CA","NE",17.7010265893363
"CA","PA",36.0414530247226
"CA","WA",11.3760018840612
"CA","LA",26.5176249374964
"CA","GA",33.2581752823046
"CA","AL",30.1868633102922
"CA","UT",7.36019294424936
"CA","OH",32.0161225815164
"CA","TX",19.7277165549794
"CA","CO",12.5097656571703
"CA","SC",35.0931251269884
"CA","OK",19.8890827270707
"CA","TN",29.691085168247
"CA","WY",12.1393921875768
"CA","HI",41.1495934679281
"CA","ND",19.386793247337
"CA","KY",30.2396727238553
"CA","ME",42.4607062966612
"CA","NY",37.6361663463552
"CA","NV",3.54791009133043
"CA","AK",36.4129638195466
"CA","MI",29.4952955340011
"CA","AR",24.5507934635436
"CA","MS",27.7127603309032
"CA","MO",23.8638552971142
"CA","MT",13.6828039113477
"CA","KS",18.7198868303906
"CA","IN",29.040709833592
"CA","SD",18.1749948649291
"CA","MA",41.0718789315475
"CA","VA",35.9811718709829
"CA","DC",37.0854219884518
"CA","IA",22.9719802672627
"CA","AZ",7.92133458819989
"NJ","WV",5.37962800962903
"NJ","FL",14.7936235632821
"NJ","IL",12.3240959256383
"NJ","MN",17.2461923424789
"NJ","MD",2.17263792271588
"NJ","RI",3.11104647580044
"NJ","ID",32.9725962626622
"NJ","NH",4.72420964881542
"NJ","NC",6.44228657603198
"NJ","VT",4.71051751303616
"NJ","CT",2.29481767307627
"NJ","DE",1.41737431091224
"NJ","NM",28.4171789524258
"NJ","CA",38.8373225026933
"NJ","NJ",0
"NJ","WI",13.3597086792551
"NJ","OR",37.7432554029679
"NJ","NE",21.1755530158997
"NJ","PA",2.8329629436721
"NJ","WA",37.2482665358978
"NJ","LA",18.5671059004989
"NJ","GA",11.4330336473689
"NJ","AL",13.6230149426066
"NJ","UT",31.4828281674251
"NJ","OH",6.84745331497425
"NJ","TX",24.1656497499481
"NJ","CO",26.410084234556
"NJ","SC",8.86093933477393
"NJ","OK",20.6473503326465
"NJ","TN",11.290377670751
"NJ","WY",27.4142134655347
"NJ","HI",79.9346764804846
"NJ","ND",22.168632656522
"NJ","KY",9.6548072642295
"NJ","ME",7.2731172125
"NJ","NY",3.22597420731095
"NJ","NV",35.6254664664756
"NJ","AK",54.6989557465
"NJ","MI",10.5115458288713
"NJ","AR",16.7054198057936
"NJ","MS",15.7261151758416
"NJ","MO",15.4611929665137
"NJ","MT",28.9869723327725
"NJ","KS",20.456884109626
"NJ","IN",9.90736611348421
"NJ","SD",21.5146002884439
"NJ","MA",3.49088346900842
"NJ","VA",4.52416693759262
"NJ","DC",2.43120339892545
"NJ","IA",15.927100416426
"NJ","AZ",33.1998089807783
"WI","WV",10.0942940364906
"WI","FL",19.1096906533717
"WI","IL",5.04976871287132
"WI","MN",3.96919589575345
"WI","MD",12.52382926394
"WI","RI",15.144424446927
"WI","ID",19.7109417534003
"WI","NH",14.5130743285562
"WI","NC",13.5586770125764
"WI","VT",13.576343946897
"WI","CT",14.1980572124165
"WI","DE",13.3843927450403
"WI","NM",18.0258875479056
"WI","CA",26.3226210077708
"WI","NJ",13.3597086792551
"WI","WI",0
"WI","OR",24.4650353583092
"WI","NE",8.88834653055141
"WI","PA",10.5622689923671
"WI","WA",23.8916601956489
"WI","LA",15.3929824017322
"WI","GA",14.4296207590369
"WI","AL",13.4616074926888
"WI","UT",19.0308498369364
"WI","OH",7.43252718579672
"WI","TX",16.8917112220231
"WI","CO",14.5126618168703
"WI","SC",14.1913373732193
"WI","OK",12.0475775052288
"WI","TN",10.2049382932284
"WI","WY",14.3983399959816
"WI","HI",67.0460080234181
"WI","ND",8.85546790572637
"WI","KY",8.74846445848853
"WI","ME",16.144048328957
"WI","NY",11.5064552110663
"WI","NV",22.9201710338121
"WI","AK",43.2663399289296
"WI","MI",3.17391747500729
"WI","AR",11.0853970688864
"WI","MS",13.2773115631062
"WI","MO",7.3464136509779
"WI","MT",15.6272653613869
"WI","KS",9.93049742442285
"WI","IN",5.97247228149429
"WI","SD",8.326796337771
"WI","MA",14.9669735900264
"WI","VA",12.1960949008908
"WI","DC",12.3167851829644
"WI","IA",4.17667011734454
"WI","AZ",21.9817299799255
"OR","WV",33.6276201332117
"OR","FL",37.8895231878516
"OR","IL",26.1912941661227
"OR","MN",20.8078158162216
"OR","MD",36.6281400658388
"OR","RI",39.5995304967938
"OR","ID",4.77309870226108
"OR","NH",38.7951312116231
"OR","NC",36.3091859566487
"OR","VT",37.8278714792438
"OR","CT",38.6610605025213
"OR","DE",37.5888632270277
"OR","NM",16.3510906018135
"OR","CA",7.52843454054204
"OR","NJ",37.7432554029679
"OR","WI",24.4650353583092
"OR","OR",0
"OR","NE",17.1664845714307
"OR","PA",34.9141265358982
"OR","WA",3.86412055389792
"OR","LA",29.0764254768574
"OR","GA",34.4835475469533
"OR","AL",31.7158169269479
"OR","UT",9.02388686668954
"OR","OH",31.2299029879588
"OR","TX",23.2297728468532
"OR","CO",13.6852768481244
"OR","SC",35.8093365571628
"OR","OK",21.7456084321808
"OR","TN",30.3728015924288
"OR","WY",10.586691100511
"OR","HI",42.9280750663166
"OR","ND",16.0859096866337
"OR","KY",30.3842863375024
"OR","ME",40.0632627191035
"OR","NY",35.9463634863825
"OR","NV",6.06769862594059
"OR","AK",29.4330756539176
"OR","MI",27.5388775510864
"OR","AR",26.0663847084278
"OR","MS",29.5491444762373
"OR","MO",24.2483939535296
"OR","MT",9.21040068397762
"OR","KS",19.5069907120902
"OR","IN",28.5652210818481
"OR","SD",16.2308763143095
"OR","MA",39.3967094948174
"OR","VA",35.6993239393572
"OR","DC",36.3843624754629
"OR","IA",22.0623654054192
"OR","AZ",13.2096531438117
"NE","WV",16.6258674504902
"NE","FL",21.3976713390888
"NE","IL",9.10998393383669
"NE","MN",7.00008629450804
"NE","MD",19.7984700801987
"NE","RI",23.4544169042807
"NE","ID",12.4898768836018
"NE","NH",23.1497025699293
"NE","NC",19.1504112839753
"NE","VT",22.2519928794704
"NE","CT",22.4602071833253
"NE","DE",20.8128563619823
"NE","NM",9.64303596442967
"NE","CA",17.7010265893363
"NE","NJ",21.1755530158997
"NE","WI",8.88834653055141
"NE","OR",17.1664845714307
"NE","NE",0
"NE","PA",18.3637811655003
"NE","WA",17.693586740483
"NE","LA",13.8157262564657
"NE","GA",17.547680341673
"NE","AL",15.0596521905759
"NE","UT",10.3421852665259
"NE","OH",14.4033457111934
"NE","TX",11.2295750377081
"NE","CO",5.62605402562823
"NE","SC",18.6776331735389
"NE","OK",6.91268049437864
"NE","TN",13.28205165204
"NE","WY",6.58146496068839
"NE","HI",58.7591235017853
"NE","ND",6.60982846738132
"NE","KY",13.2191104281805
"NE","ME",24.9501096390684
"NE","NY",19.9519756777467
"NE","NV",14.4499173786259
"NE","AK",41.1004369703537
"NE","MI",11.9993304046593
"NE","AR",9.79005716445895
"NE","MS",13.3060612545665
"NE","MO",7.17535538884845
"NE","MT",9.93706728542648
"NE","KS",3.59966737672735
"NE","IN",11.5408124951636
"NE","SD",3.25623544478678
"NE","MA",23.3774178046216
"NE","VA",18.6480064488827
"NE","DC",19.536871078333
"NE","IA",5.27108822419408
"NE","AZ",13.1408539433263
"PA","WV",3.45405764743886
"PA","FL",14.4537503437365
"PA","IL",9.60372085055526
"PA","MN",14.4768433193162
"PA","MD",2.38319962921999
"PA","RI",5.34054136479636
"PA","ID",30.1428457000419
"PA","NH",6.01763824060997
"PA","NC",6.08424343866594
"PA","VT",5.52763163815953
"PA","CT",4.33550051445575
"PA","DE",2.93738805690912
"PA","NM",25.8074207331131
"PA","CA",36.0414530247226
"PA","NJ",2.8329629436721
"PA","WI",10.5622689923671
"PA","OR",34.9141265358982
"PA","NE",18.3637811655003
"PA","PA",0
