"yr","Dim2","Val"
"2001","NC",293.559065126739
"2001","VA",338.930296491304
"2001","CT",154.298331128417
"2001","MI",308.207702987299
"2001","DE",44.0735806145727
"2001","HI",59.2614391679309
"2001","GA",302.05765598101
"2001","CA",1302.0392702938
"2001","ME",35.3908815603658
"2001","MA",299.674062195415
"2001","MS",65.8987605573515
"2001","WA",234.682872942992
"2001","TX",710.620961257701
"2001","AL",117.709043026371
"2001","NV",86.3976920224208
"2001","SD",22.0284994027324
"2001","MN",170.749744515128
"2001","VT",17.8453313463175
"2001","MO",171.645140256782
"2001","IN",187.338113847983
"2001","LA",129.548031867993
"2001","KS",82.5201262585899
"2001","AR",63.1965585590249
"2001","NY",780.917456123113
"2001","OR",99.9586612183941
"2001","ND",18.9008672712298
"2001","SC",118.214638247687
"2001","ID",33.8255270110273
"2001","NJ",326.030794918212
"2001","UT",68.6464998260953
"2001","MT",21.0928756191746
"2001","DC",82.5096290113159
"2001","PA",379.793094566832
"2001","WY",17.2620195293377
"2001","CO",184.138308030906
"2002","IA",86.990740251204
"2002","FL",500.724770836875
"2002","MD",225.9324873334
"2002","OH",371.573998993904
"2002","TN",172.596093153922
"2002","WI",168.076028014365
"2002","RI",41.0196125911433
"2002","AK",32.8955285121454
"2002","WV",39.246948750333
"2002","AZ",165.603534944248
"2002","NH",47.5357156531528
"2002","OK",94.4182862783968
"2002","NE",53.7629296455769
"2002","KY",120.199352832787
"2002","NM",63.7823328470915
"2002","IL",452.556051773961
"2002","NC",301.637433611749
"2002","VA",347.941894126625
"2002","CT",157.213865085319
"2002","MI",321.812061472937
"2002","DE",42.9049123437145
"2002","HI",62.6800745938539
"2002","GA",308.982318661755
"2002","CA",1335.38864620492
"2002","ME",36.7979910072831
"2002","MA",304.453767337525
"2002","MS",68.2490256144339
"2002","WA",243.495940188751
"2002","TX",726.31376775216
"2002","AL",122.760954921881
"2002","NV",91.8190469256465
"2002","SD",24.8443935461335
"2002","MN",177.333240639856
"2002","VT",18.4471457993008
"2002","MO",176.412971589618
"2002","IN",194.747560748049
"2002","LA",131.046694030584
"2002","KS",84.5289088159996
"2002","AR",65.9364780376089
"2002","NY",782.079765750968
"2002","OR",103.702191514332
"2002","ND",20.4207846138572
"2002","SC",122.923587299127
"2002","ID",34.9084351083367
"2002","NJ",336.968357304039
"2002","UT",70.995253463255
"2002","MT",22.0669018040941
"2002","DC",86.7903922460732
"2002","PA",388.311226816139
"2002","WY",17.6020219150568
"2002","CO",185.417793679851
"2003","IA",92.9842102640484
"2003","FL",531.356137780601
"2003","MD",235.804188506332
"2003","OH",382.099041443557
"2003","TN",180.671719418905
"2003","WI",176.053794852388
"2003","RI",42.42174389659
"2003","AK",34.9963129008199
"2003","WV",40.5365572869657
"2003","AZ",178.415591215841
"2003","NH",49.5231108875288
"2003","OK",101.157664591872
"2003","NE",58.7279679077207
"2003","KY",125.474704033151
"2003","NM",68.3631629576137
"2003","IL",466.566171942826
"2003","NC",313.420355554725
"2003","VA",363.684463830751
"2003","CT",162.416722927301
"2003","MI",331.902652094691
"2003","DE",44.7245245020427
"2003","HI",66.5321886995448
"2003","GA",321.793557337595
"2003","CA",1420.58448467529
"2003","ME",38.540330129297
"2003","MA",314.297061111029
"2003","MS",73.5123890067012
"2003","WA",251.877903637666
"2003","TX",767.045483706391
"2003","AL",128.574572602869
"2003","NV",98.2850018945914
"2003","SD",26.0969547300468
"2003","MN",189.59354042166
"2003","VT",19.2806866036596
"2003","MO",183.926789640763
"2003","IN",205.679366682447
"2003","LA",147.720662450873
"2003","KS",88.9856838202367
"2003","AR",70.2321158633024
"2003","NY",792.167917077552
"2003","OR",109.52385159373
"2003","ND",22.4006405957224
"2003","SC",128.747191990909
"2003","ID",36.2581869371252
"2003","NJ",349.728322463042
"2003","UT",73.7611672670514
"2003","MT",23.8935910778065
"2003","DC",91.2141002413633
"2003","PA",403.999260950604
"2003","WY",19.5536890145164
"2003","CO",189.026029842471
"2004","IA",104.405621208366
"2004","FL",575.297851311514
"2004","MD",252.40214581075
"2004","OH",400.874039600406
"2004","TN",192.81361050998
"2004","WI",186.802979217565
"2004","RI",45.803073915849
"2004","AK",38.8292944746253
"2004","WV",43.0511907902596
"2004","AZ",188.705135581658
"2004","NH",52.3206974214405
"2004","OK",108.42142523402
"2004","NE",61.4375033416234
"2004","KY",132.535442341097
"2004","NM",75.3166264956393
"2004","IL",491.174886101078
"2004","NC",331.412345930243
"2004","VA",387.122980767879
"2004","CT",181.16468726516
"2004","MI",337.400778098197
"2004","DE",48.152392137922
"2004","HI",72.8517703233602
"2004","GA",343.613138084535
"2004","CA",1519.36510128806
"2004","ME",41.1467449364708
"2004","MA",328.286479478525
"2004","MS",76.9223906437617
"2004","WA",260.213924231572
"2004","TX",841.127536748716
"2004","AL",142.456485537032
"2004","NV",111.657016045078
"2004","SD",28.224175394358
"2004","MN",203.284811947855
"2004","VT",20.5085537975397
"2004","MO",193.294338930614
"2004","IN",218.367156679468
"2004","LA",162.746423201001
"2004","KS",91.6813108387433
"2004","AR",75.9062263396179
"2004","NY",832.144867757512
"2004","OR",117.506216655942
"2004","ND",23.1531487907047
"2004","SC",132.457099314764
"2004","ID",39.3884186997264
"2004","NJ",362.427853901673
"2004","UT",79.070511724564
"2004","MT",25.9068900436581
"2004","DC",98.0669644070144
"2004","PA",424.473888291557
"2004","WY",21.6929660395871
"2004","CO",195.152290386442
"2005","IA",108.843084903273
"2005","FL",632.072496848249
"2005","MD",270.268624510969
"2005","OH",419.088124612413
"2005","TN",199.28709968119
"2005","WI",196.101132421985
"2005","RI",48.050977901462
"2005","AK",44.3142286550376
"2005","WV",47.1570524546401
"2005","AZ",209.152590930548
"2005","NH",54.1006703263979
"2005","OK",118.734029617478
"2005","NE",64.8735228652715
"2005","KY",142.636100501147
"2005","NM",79.0724875959177
"2005","IL",513.203318337471
"2005","NC",356.636674387207
"2005","VA",414.993130507765
"2005","CT",191.899112188109
"2005","MI",347.657576133295
"2005","DE",48.5486588700224
"2005","HI",78.8595687684371
"2005","GA",364.873456561548
"2005","CA",1629.33205305614
"2005","ME",42.3934718886299
"2005","MA",343.736229416308
"2005","MS",79.7816879654374
"2005","WA",286.041667904997
"2005","TX",911.408756145519
"2005","AL",151.311506351831
"2005","NV",124.90708114453
"2005","SD",28.9639256326852
"2005","MN",215.555623724377
"2005","VT",21.2662860943351
"2005","MO",200.830628453682
"2005","IN",222.912242201708
"2005","LA",192.963329734505
"2005","KS",98.6594530272274
"2005","AR",80.3427854318584
"2005","NY",886.354652967625
"2005","OR",123.745827592074
"2005","ND",24.389214883602
"2005","SC",138.23237152495
"2005","ID",43.1409414267808
"2005","NJ",376.246206672808
"2005","UT",87.1330260159236
"2005","MT",28.2470211251357
"2005","DC",103.094729681432
"2005","PA",445.09999818706
"2005","WY",25.4472635896285
"2005","CO",210.891653225645
"2006","IA",112.18008182987
"2006","FL",673.879787187073
"2006","MD",284.672100821246
"2006","OH",428.142366741783
"2006","TN",209.601099904447
"2006","WI",204.60983880803
"2006","RI",50.9184390553796
"2006","AK",50.5004130835751
"2006","WV",49.8446718746069
"2006","AZ",225.445027536723
"2006","NH",56.7941443327262
"2006","OK",130.363542751549
"2006","NE",67.5294796032667
"2006","KY",152.54749821961
"2006","NM",82.5525961555032
"2006","IL",543.566905985143
"2006","NC",388.946749647571
"2006","VA",438.838980947914
"2006","CT",207.998488827805
"2006","MI",347.196764627673
"2006","DE",50.9234324374906
"2006","HI",84.4365522610789
"2006","GA",377.507491468582
"2006","CA",1737.95944894309
"2006","ME",44.0922548966733
"2006","MA",360.684802293743
"2006","MS",82.6793776147176
"2006","WA",305.395816246403
"2006","TX",1010.34432814244
"2006","AL",158.596218358798
"2006","NV",134.36118948645
"2006","SD",29.7144272318334
"2006","MN",220.583071317167
"2006","VT",21.8818996504453
"2006","MO",207.655407648598
"2006","IN",229.33739859382
"2006","LA",197.788795971108
"2006","KS",108.232039795202
"2006","AR",83.7340023892711
"2006","NY",938.079712743812
"2006","OR",133.448733995437
"2006","ND",25.8999415947681
"2006","SC",145.34460636728
"2006","ID",45.2710977926112
"2006","NJ",397.746855192572
"2006","UT",97.7868028129603
"2006","MT",30.2309303764638
"2006","DC",106.39499351756
"2006","PA",463.071113920764
"2006","WY",30.2797454071038
"2006","CO",220.578497002069
"2007","IA",121.083242751152
"2007","FL",689.900772741099
"2007","MD",292.847045213122
"2007","OH",438.937835100969
"2007","TN",213.99834032042
"2007","WI",211.543027399775
"2007","RI",50.7213304640999
"2007","AK",55.0398093815969
"2007","WV",51.624317060743
"2007","AZ",237.945098823607
"2007","NH",58.114561358059
"2007","OK",136.489956894282
"2007","NE",72.3699019089148
"2007","KY",154.692198964383
"2007","NM",85.7341746923582
"2007","IL",568.050271608467
"2007","NC",403.690986287778
"2007","VA",455.889460435808
"2007","CT",223.067597710702
"2007","MI",356.371245183865
"2007","DE",52.0384258502153
"2007","HI",88.377143502331
"2007","GA",390.787368993321
"2007","CA",1812.91412690296
"2007","ME",45.1927064929527
"2007","MA",384.821554967395
"2007","MS",87.9082481524393
"2007","WA",334.330169038313
"2007","TX",1100.81751342645
"2007","AL",163.899870941717
"2007","NV",137.007798297887
"2007","SD",32.7628408523013
"2007","MN",229.024002928058
"2007","VT",22.1435327745882
"2007","MO",215.97482096072
"2007","IN",248.143379053763
"2007","LA",196.471171397835
"2007","KS",118.81659637065
"2007","AR",85.606537479289
"2007","NY",974.195528877901
"2007","OR",138.35473573117
"2007","ND",28.6605116089892
"2007","SC",154.525985377186
"2007","ID",47.9490246825692
"2007","NJ",411.473622080999
"2007","UT",105.451019128622
"2007","MT",33.2467527540614
"2007","DC",111.958001902175
"2007","PA",494.513378955706
"2007","WY",33.8297247206318
"2007","CO",234.076214732598
"2008","IA",120.171884212955
"2008","FL",674.010815781129
"2008","MD",302.933782413103
"2008","OH",442.65283268168
"2008","TN",218.819493332806
"2008","WI",211.376831875742
"2008","RI",49.663634466357
"2008","AK",60.4027985593388
"2008","WV",55.3398590653151
"2008","AZ",235.582960037905
"2008","NH",57.7543055162381
"2008","OK",150.825610838958
"2008","NE",73.3578626853043
"2008","KY",159.635211044786
"2008","NM",87.8664783344158
"2008","IL",567.331142303272
"2008","NC",423.868309864558
"2008","VA",464.023118373346
"2008","CT",229.377371453296
"2008","MI",335.964503083735
"2008","DE",50.6786359910768
"2008","HI",91.0367480458464
"2008","GA",392.800372926984
"2008","CA",1861.87735861723
"2008","ME",45.9748728175603
"2008","MA",397.186562861411
"2008","MS",94.0909539346243
"2008","WA",342.934869877445
"2008","TX",1153.28900692372
"2008","AL",167.283086039304
"2008","NV",134.810658866276
"2008","SD",34.7181640360057
"2008","MN",233.525910184809
"2008","VT",23.1809288551839
"2008","MO",226.617728889359
"2008","IN",252.058921768422
"2008","LA",204.534335775955
"2008","KS",123.259639384379
"2008","AR",86.4333234684178
"2008","NY",984.222298884562
"2008","OR",141.473349556986
"2008","ND",31.5154951719868
"2008","SC",156.587856867417
"2008","ID",49.562891069622
"2008","NJ",428.275536789391
"2008","UT",106.007519183962
"2008","MT",33.7223626290856
"2008","DC",119.93919407819
"2008","PA",518.604243143108
"2008","WY",39.4112313094406
"2008","CO",243.961751572094
"2009","IA",119.617591929863
"2009","FL",655.383387108475
"2009","MD",311.378380638191
"2009","OH",432.071709336229
"2009","TN",221.081540716277
"2009","WI",212.740676482726
"2009","RI",49.9623194819239
"2009","AK",56.6639952064193
"2009","WV",56.7267468771972
"2009","AZ",226.218689387557
"2009","NH",58.5467185633614
"2009","OK",137.857684794501
"2009","NE",76.0751100075245
"2009","KY",160.209885351994
"2009","NM",87.5393568143207
"2009","IL",567.680436463744
"2009","NC",424.866580837601
"2009","VA",477.014300572522
"2009","CT",220.567458734927
"2009","MI",324.144362367321
"2009","DE",53.2312675127917
"2009","HI",90.953162615727
"2009","GA",392.373119771973
"2009","CA",1811.31123135712
"2009","ME",46.6885376253291
"2009","MA",393.617090129138
"2009","MS",91.4831884484376
"2009","WA",343.546583745992
"2009","TX",1085.57604044429
"2009","AL",165.47857275049
"2009","NV",130.192759083723
"2009","SD",34.3263322826748
"2009","MN",229.744919429031
"2009","VT",23.587722108427
"2009","MO",229.858468718393
"2009","IN",242.104178845875
"2009","LA",196.559305933211
"2009","KS",121.228847235903
"2009","AR",85.0755731934949
"2009","NY",1017.58090809945
"2009","OR",138.394461161954
"2009","ND",31.4349865511864
"2009","SC",157.850331830433
"2009","ID",48.4863531623711
"2009","NJ",418.278751843544
"2009","UT",105.560712097769
"2009","MT",32.9912937319002
"2009","DC",123.815936533752
"2009","PA",512.319522772718
"2009","WY",33.1858492070743
"2009","CO",240.597673416206
"2010","IA",123.434071242608
"2010","FL",661.159832898541
"2010","MD",323.029743869392
"2010","OH",441.785420294871
"2010","TN",222.791322529214
"2010","WI",218.777977461024
"2010","RI",50.6132572623794
"2010","AK",58.2921218235657
"2010","WV",57.828048157271
"2010","AZ",229.020175289573
"2010","NH",59.6453113226137
"2010","OK",143.880892882415
"2010","NE",79.0304154427444
"2010","KY",167.046047220595
"2010","NM",90.5126655513515
"2010","IL",575.97585258419
"2010","NC",430.401591196942
"2010","VA",489.149242141117
"2010","CT",218.958126718952
"2010","MI",335.331147666527
"2010","DE",53.7423750046586
"2010","HI",93.7406979352481
"2010","GA",397.649587356367
"2010","CA",1845.57130816325
"2010","ME",47.1050882816676
"2010","MA",407.468080517208
"2010","MS",92.2156366282855
"2010","WA",352.455502057758
"2010","TX",1141.07701797258
"2010","AL",169.604508472857
"2010","NV",132.172089620245
"2010","SD",35.0025191431611
"2010","MN",238.359104453373
"2010","VT",24.5973927156807
"2010","MO",232.177978514134
"2010","IN",258.754332876202
"2010","LA",216.441562925376
"2010","KS",124.473412259707
"2010","AR",87.3983322542675
"2010","NY",1065.99350480947
"2010","OR",139.930146863318
"2010","ND",34.039698582154
"2010","SC",160.377871747177
"2010","ID",49.5788279557204
"2010","NJ",420.901993811036
"2010","UT",109.696674042151
"2010","MT",34.5809136758026
"2010","DC",129.021916663219
"2010","PA",526.067685949722
"2010","WY",34.2275600530088
"2010","CO",246.581754260828
"2011","IA",129.416672957589
"2011","FL",670.081687492232
"2011","MD",337.761602639016
"2011","OH",470.01591898756
"2011","TN",231.938453854108
"2011","WI",227.241778907286
"2011","RI",50.7049951706002
"2011","AK",62.2447419296842
"2011","WV",60.8628452683723
"2011","AZ",237.137982310047
"2011","NH",61.0215106780596
"2011","OK",153.470396378452
"2011","NE",86.3019964825834
"2011","KY",174.631698670921
"2011","NM",93.9531784105791
"2011","IL",598.580953526826
"2011","NC",442.555662903436
"2011","VA",496.632101592083
"2011","CT",216.861016002703
"2011","MI",351.788291453916
"2011","DE",56.3274581107584
"2011","HI",96.7703109046219
"2011","GA",408.259724626508
"2011","CA",1903.47177466289
"2011","ME",47.0222370297946
"2011","MA",419.697212245724
"2011","MS",92.6352085657966
"2011","WA",365.03653264585
"2011","TX",1230.89572508977
"2011","AL",176.898003692913
"2011","NV",135.156431978147
"2011","SD",39.2833319109023
"2011","MN",249.772692309093
"2011","VT",25.2808675959786
"2011","MO",233.434850030089
"2011","IN",266.01199095949
"2011","LA",218.14866134474
"2011","KS",131.847089962756
"2011","AR",91.0758570770188
"2011","NY",1089.75075457585
"2011","OR",146.210091710401
"2011","ND",38.5686059104624
"2011","SC",165.945648119848
"2011","ID",50.8554217940596
"2011","NJ",424.338282976516
"2011","UT",115.291557940541
"2011","MT",37.0163896666198
"2011","DC",132.361987759009
"2011","PA",542.351186118366
"2011","WY",35.9797502760093
"2011","CO",256.630704294391
"2012","IA",139.217293691086
"2012","FL",687.559705580597
"2012","MD",347.258279823806
"2012","OH",483.034060807387
"2012","TN",243.991423508796
"2012","WI",236.774955953024
"2012","RI",51.6749650079119
"2012","AK",63.513374642392
"2012","WV",61.0998335169892
"2012","AZ",245.018554636469
"2012","NH",63.0425297789789
"2012","OK",158.753468716892
"2012","NE",87.8557428231911
"2012","KY",178.915926382057
"2012","NM",95.4046896981239
"2012","IL",624.878188819784
"2012","NC",452.840565951179
"2012","VA",508.69490681535
"2012","CT",222.40243096537
"2012","MI",370.126719731788
"2012","DE",57.7221192298883
"2012","HI",101.263562247646
"2012","GA",418.772704375556
"2012","CA",1991.14254744007
"2012","ME",47.9846485964499
"2012","MA",437.22724371037
"2012","MS",95.749684343391
"2012","WA",384.480313203449
"2012","TX",1290.1018869328
"2012","AL",181.770812871912
"2012","NV",136.541237077244
"2012","SD",40.8294293030077
"2012","MN",259.281231157483
"2012","VT",25.990209105315
"2012","MO",240.414147983748
"2012","IN",273.269576261563
"2012","LA",222.814357981105
"2012","KS",135.957147884081
"2012","AR",92.7454526612124
"2012","NY",1160.82615809502
"2012","OR",148.659583402295
"2012","ND",48.5253351598396
"2012","SC",171.228341382039
"2012","ID",51.8144540551241
"2012","NJ",440.985326836958
"2012","UT",117.195246420991
"2012","MT",38.3186753242185
"2012","DC",132.503849446208
"2012","PA",562.292514226583
"2012","WY",34.2921210707157
"2012","CO",263.18437467539
"2013","IA",142.230700654996
"2013","FL",714.511562719603
"2013","MD",356.155787520018
"2013","OH",502.294775340211
"2013","TN",253.04875883826
"2013","WI",243.432070551495
"2013","RI",53.0826346735055
"2013","AK",62.5977716176457
"2013","WV",62.8710145496716
"2013","AZ",251.801701553311
"2013","NH",65.7743488689219
"2013","OK",165.802019993121
"2013","NE",93.0404979485458
"2013","KY",185.945077983797
"2013","NM",97.4584817349989
"2013","IL",636.091558998335
"2013","NC",469.580435675515
"2013","VA",521.192486427575
"2013","CT",225.958085251366
"2013","MI",385.511187244857
"2013","DE",56.5204503406068
"2013","HI",104.748808983914
"2013","GA",433.45495001547
"2013","CA",2095.691883385
"2013","ME",48.6444414398707
"2013","MA",446.349036546572
"2013","MS",97.2700258250222
"2013","WA",401.33657831832
"2013","TX",1376.21315661687
"2013","AL",188.184733174152
"2013","NV",139.090085538235
"2013","SD",42.1436553699275
"2013","MN",267.467770266935
"2013","VT",25.981920826967
"2013","MO",248.927647116167
"2013","IN",285.788669282991
"2013","LA",216.497847969076
"2013","KS",136.979889267938
"2013","AR",98.2038396302921
"2013","NY",1186.01319268873
"2013","OR",153.812571285991
"2013","ND",49.7852840545466
"2013","SC",179.617336846973
"2013","ID",54.4417928029107
"2013","NJ",450.190799498588
"2013","UT",122.196135409698
"2013","MT",39.4371036250627
"2013","DC",135.922421746746
"2013","PA",582.735083916673
"2013","WY",34.279206794771
"2013","CO",275.180145276388
"2014","IA",153.261070584636
"2014","FL",750.546256237087
"2014","MD",368.645382155233
"2014","OH",534.328062702137
"2014","TN",263.631909902053
"2014","WI",253.916836373797
"2014","RI",53.8598062859517
"2014","AK",61.5807222548311
"2014","WV",63.9149948814973
"2014","AZ",259.036626463139
"2014","NH",67.8678254716027
"2014","OK",176.17380436807
"2014","NE",93.9241801043383
"2014","KY",189.269882474739
"2014","NM",102.895273456944
"2014","IL",660.051616365335
"2014","NC",488.783210490779
"2014","VA",533.748599009508
"2014","CT",228.060190851613
"2014","MI",400.386469294213
"2014","DE",62.6050896185771
"2014","HI",108.31605559159
"2014","GA",456.711740591586
"2014","CA",2215.68598352997
"2014","ME",50.4808081042168
"2014","MA",464.692459347753
"2014","MS",99.1906750821238
"2014","WA",421.173199056657
"2014","TX",1431.01956086039
"2014","AL",191.024094824919
"2014","NV",145.051711833982
"2014","SD",42.7772483999357
"2014","MN",279.97948067364
"2014","VT",26.6184685704081
"2014","MO",254.332780445462
"2014","IN",299.431880072374
"2014","LA",227.486340771133
"2014","KS",141.936171080008
"2014","AR",100.766613595479
"2014","NY",1252.26906592093
"2014","OR",162.387078327465
"2014","ND",53.5739141635824
"2014","SC",188.016925471621
"2014","ID",56.8109370755514
"2014","NJ",460.532104619142
"2014","UT",128.376307742013
"2014","MT",40.7931248976951
"2014","DC",141.3225221266
"2014","PA",610.168599918964
"2014","WY",34.4491331449665
"2014","CO",292.077943729778
"2015","IA",158.952546671926
"2015","FL",804.172625975682
"2015","MD",384.606701994689
"2015","OH",546.037624810779
"2015","TN",281.402398745364
"2015","WI",264.627117365224
"2015","RI",55.8658624339488
"2015","AK",56.8605513637013
"2015","WV",61.6446761746974
"2015","AZ",270.68493373399
"2015","NH",71.4523340175487
"2015","OK",165.195193204863
"2015","NE",97.4531921288077
"2015","KY",194.159274434641
"2015","NM",101.57721467684
"2015","IL",684.378074973561
"2015","NC",516.364232443216
"2015","VA",556.985201860186
"2015","CT",238.711702403169
"2015","MI",422.848605793863
"2015","DE",66.4789368659197
"2015","HI",115.705061515952
"2015","GA",482.103177196424
"2015","CA",2352.81506423907
"2015","ME",51.7855182880253
"2015","MA",492.502121060294
"2015","MS",100.203506887255
"2015","WA",447.346625478502
"2015","TX",1419.08987841742
"2015","AL",196.401356963875
"2015","NV",153.318635306687
"2015","SD",44.1963411996484
"2015","MN",287.190446947931
"2015","VT",27.5428009859469
"2015","MO",263.418254815363
"2015","IN",301.484393983054
"2015","LA",221.683811572021
"2015","KS",145.908961028726
"2015","AR",100.759564490537
"2015","NY",1303.46348563768
"2015","OR",175.058241348114
"2015","ND",49.931339297482
"2015","SC",200.166959219333
"2015","ID",58.4417919109598
"2015","NJ",478.639580768474
"2015","UT",135.294343052928
"2015","MT",42.4149221204011
"2015","DC",145.298855144431
"2015","PA",624.595312141827
"2015","WY",32.7168097878291
