"yr","r","s","Val"
"1997","RI","mmf",0.310781784328478
"1997","RI","otr",0.0253367964429938
"1997","RI","min",0.00150518937898191
"1997","AK","ppd",0.0164603373170837
"1997","AK","res",0.129392940820399
"1997","AK","com",0.00944102658785351
"1997","AK","amb",0.166047399833822
"1997","AK","fbp",0.0632946186411812
"1997","AK","rec",0.0223626562095685
"1997","AK","con",0.337792052697971
"1997","AK","agr",0.0201250895158691
"1997","AK","eec",0.00106314806557754
"1997","AK","fnd",0.0752983978142786
"1997","AK","pub",0.0270209124157171
"1997","AK","hou",1.41573085258191
"1997","AK","fbt",0.0743966431656932
"1997","AK","ins",0.0989165790368031
"1997","AK","tex",0.00094941283289957
"1997","AK","leg",0.0418495198105733
"1997","AK","fen",0.0313141647322607
"1997","AK","uti",0.239149006231838
"1997","AK","nmp",0.00670054976375754
"1997","AK","brd",0.267801032581317
"1997","AK","bnk",0.187551777125871
"1997","AK","ore",0.315301701221038
"1997","AK","edu",0.016276076901864
"1997","AK","ote",0.00102390174475936
"1997","AK","man",0.017387962387592
"1997","AK","mch",0.00139164875676925
"1997","AK","dat",0.00680480678487476
"1997","AK","amd",0.0607545478040445
"1997","AK","oil",3.38257373576127
"1997","AK","hos",0.0308676064399722
"1997","AK","rnt",0.0999165720394017
"1997","AK","pla",0.00195298301110421
"1997","AK","fof",0.283965176573112
"1997","AK","fin",0.00729872109723219
"1997","AK","tsv",0.268854537265075
"1997","AK","nrs",0.010508967112645
"1997","AK","sec",0.0371003471107519
"1997","AK","art",0.0264271972404832
"1997","AK","mov",0.00498732936615841
"1997","AK","fpd",0.00168404326851171
"1997","AK","slg",0.496460444443392
"1997","AK","pri",0.00135461914907791
"1997","AK","grd",0.0223080219719848
"1997","AK","pip",1.1895470583003
"1997","AK","sle",0.0665293303629412
"1997","AK","osv",0.220958864052534
"1997","AK","smn",0.0209997196233855
"1997","AK","fmt",0.00325212027493788
"1997","AK","pet",0.218427007460445
"1997","AK","mvt",0.0916990473635632
"1997","AK","cep",0.000670776017619738
"1997","AK","wst",0.0167698180205628
"1997","AK","mot",0.00113215364769704
"1997","AK","adm",0.120008799854268
"1997","AK","soc",0.00137333360486045
"1997","AK","alt",0.000455354560819095
"1997","AK","pmt",0.000288605693657606
"1997","AK","trk",0.0359424916667327
"1997","AK","fdd",0.249490389852883
"1997","AK","gmt",0.0531828736938298
"1997","AK","wtt",0.0295750468156623
"1997","AK","wpd",0.0100297275024135
"1997","AK","wht",0.175473528069125
"1997","AK","wrh",0.00199521826548842
"1997","AK","ott",0.227551601321405
"1997","AK","che",0.00439372369624974
"1997","AK","air",0.0816738551279779
"1997","AK","mmf",0.00326262988384407
"1997","AK","otr",0.0599751848903242
"1997","AK","min",0.353527621665687
"1997","WV","ppd",0.0126038364670745
"1997","WV","res",0.141713606351364
"1997","WV","com",0.00832982191250947
"1997","WV","amb",0.381956752917977
"1997","WV","fbp",0.0407042849539906
"1997","WV","rec",0.0330172795717842
"1997","WV","con",0.517378159561173
"1997","WV","agr",0.0770725380422382
"1997","WV","eec",0.0262400103471181
"1997","WV","fnd",0.152259433875977
"1997","WV","pub",0.038905688616515
"1997","WV","hou",2.16663826808934
"1997","WV","fbt",0.124345882129175
"1997","WV","ins",0.198011330730872
"1997","WV","tex",0.00217287773639246
"1997","WV","leg",0.28006667936551
"1997","WV","fen",0.0628759357602713
"1997","WV","uti",0.700358819048642
"1997","WV","nmp",0.106853131921054
"1997","WV","brd",0.468948599516695
"1997","WV","bnk",0.445876101282239
"1997","WV","ore",0.481352337850692
"1997","WV","edu",0.039473153135171
"1997","WV","ote",0.0218902008996087
"1997","WV","man",0.026635435182605
"1997","WV","mch",0.022224212048717
"1997","WV","dat",0.010393313467503
"1997","WV","amd",0.0649545114899295
"1997","WV","oil",0.0930662303131849
"1997","WV","hos",0.123958706828207
"1997","WV","rnt",0.181342552819438
"1997","WV","pla",0.0791642176359065
"1997","WV","fof",0.0858239007581919
"1997","WV","fin",0.00355954630764731
"1997","WV","tsv",0.277497979731241
"1997","WV","nrs",0.0390225586237358
"1997","WV","sec",0.0189061789775533
"1997","WV","art",0.0422875594051413
"1997","WV","mov",0.00760445246866381
"1997","WV","fpd",0.00813191186250172
"1997","WV","slg",0.494076047407713
"1997","WV","pri",0.00620952516650204
"1997","WV","grd",0.0069756731295125
"1997","WV","pip",0.00242812404619053
"1997","WV","sle",0.0575881289900273
"1997","WV","osv",0.234914177523118
"1997","WV","trn",0.104985626383199
"1997","WV","smn",0.0220409576507188
"1997","WV","fmt",0.240574610246516
"1997","WV","pet",0.0606028092095428
"1997","WV","mvt",0.155334564570882
"1997","WV","cep",0.0178174333594101
"1997","WV","wst",0.0342974160839425
"1997","WV","mot",0.0219806762092892
"1997","WV","adm",0.148584821820674
"1997","WV","soc",0.0126218844894762
"1997","WV","alt",0.0351091002600821
"1997","WV","pmt",0.228840921718777
"1997","WV","trk",0.154378912450862
"1997","WV","fdd",0.49447623614262
"1997","WV","gmt",0.0872832202082842
"1997","WV","wtt",0.0141960289447696
"1997","WV","wpd",0.0920884752722223
"1997","WV","wht",0.503001197402272
"1997","WV","wrh",0.0101566602132264
"1997","WV","ott",0.382642693421361
"1997","WV","che",1.62121589025894
"1997","WV","air",0.000927111009531554
"1997","WV","mmf",0.103375949466121
"1997","WV","otr",0.0379742521666226
"1997","WV","min",0.96961700828483
"1997","AZ","ppd",0.08934998383802
"1997","AZ","res",0.76080978402712
"1997","AZ","com",0.11403703973935
"1997","AZ","amb",0.894070490808428
"1997","AZ","fbp",0.255400298420492
"1997","AZ","rec",0.333669323670256
"1997","AZ","con",1.71282615228131
"1997","AZ","agr",0.860605616834877
"1997","AZ","eec",0.0837279701245567
"1997","AZ","fnd",0.731908085036058
"1997","AZ","pub",0.276745620289703
"1997","AZ","hou",10.2992263243249
"1997","AZ","fbt",0.382758531794432
"1997","AZ","ins",2.00679909061098
"1997","AZ","tex",0.0180003009635504
"1997","AZ","leg",0.35241445852998
"1997","AZ","fen",0.244376520077145
"1997","AZ","uti",1.84257547469664
"1997","AZ","nmp",0.245245068016223
"1997","AZ","brd",1.57509094945152
"1997","AZ","bnk",1.72818318014547
"1997","AZ","ore",2.13916029662609
"1997","AZ","edu",0.100506176678017
"1997","AZ","ote",0.928650329688342
"1997","AZ","man",0.12186640120728
"1997","AZ","mch",0.218109722014549
"1997","AZ","dat",0.0911283879811922
"1997","AZ","amd",0.279346676628808
"1997","AZ","oil",0.00065082175581149
"1997","AZ","hos",0.252214393208908
"1997","AZ","rnt",1.48762616572732
"1997","AZ","pla",0.158039056382806
"1997","AZ","fof",0.123449149145305
"1997","AZ","fin",0.0325822585412853
"1997","AZ","tsv",1.53522271247487
"1997","AZ","nrs",0.0723932880907604
"1997","AZ","sec",0.162391546699215
"1997","AZ","art",0.22942967968014
"1997","AZ","mov",0.0550534122341777
"1997","AZ","fpd",0.0929253749187469
"1997","AZ","slg",4.17955030883008
"1997","AZ","pri",0.0332906784833986
"1997","AZ","grd",0.0507222037778132
"1997","AZ","pip",0.00810893042793146
"1997","AZ","sle",0.588961255511886
"1997","AZ","osv",0.716696423129244
"1997","AZ","trn",0.102843425271373
"1997","AZ","smn",0.012673926149973
"1997","AZ","fmt",0.535782624408017
"1997","AZ","pet",0.00657454376868423
"1997","AZ","mvt",0.504324923805357
"1997","AZ","cep",7.43902123662714
"1997","AZ","wst",0.133765770330639
"1997","AZ","mot",0.148474993408214
"1997","AZ","adm",0.789280391333452
"1997","AZ","soc",0.0459342777105998
"1997","AZ","alt",0.0112469326244134
"1997","AZ","pmt",0.0800295061973863
"1997","AZ","trk",0.271768529779164
"1997","AZ","fdd",0.842847139021307
"1997","AZ","gmt",0.248357297854108
"1997","AZ","wtt",0.00040123542442658
"1997","AZ","wpd",0.0508393878200405
"1997","AZ","wht",2.2169471366296
"1997","AZ","wrh",0.0274269727607629
"1997","AZ","ott",1.20712324067102
"1997","AZ","che",0.578544924528654
"1997","AZ","air",0.45146055515328
"1997","AZ","mmf",0.194026340596533
"1997","AZ","otr",0.115829470442362
"1997","AZ","min",0.703856124131879
"1997","NH","ppd",0.171383572062204
"1997","NH","res",0.188074561201355
"1997","NH","com",0.0600873751219636
"1997","NH","amb",0.188765674046025
"1997","NH","fbp",0.120886363978185
"1997","NH","rec",0.0862108734950543
"1997","NH","con",0.558997682260299
"1997","NH","agr",0.0379374645192487
"1997","NH","eec",0.232920607014582
"1997","NH","fnd",0.187216811408822
"1997","NH","pub",0.199846207996333
"1997","NH","hou",3.17968941301258
"1997","NH","fbt",0.221933791225636
"1997","NH","ins",0.463105606822476
"1997","NH","tex",0.03103964247772
"1997","NH","leg",0.0618659684450469
"1997","NH","fen",0.0817275563250758
"1997","NH","uti",0.505193894769355
"1997","NH","nmp",0.0768136631613715
"1997","NH","brd",0.212220327786437
"1997","NH","bnk",0.195059207390166
"1997","NH","ore",0.700974272697856
"1997","NH","edu",0.110602643275996
"1997","NH","ote",0.0110654396927954
"1997","NH","man",0.0565002571960149
"1997","NH","mch",0.110206612569902
"1997","NH","dat",0.0270646951352822
"1997","NH","amd",0.078777736713522
"1997","NH","hos",0.08420386777054
"1997","NH","rnt",0.161921047543574
"1997","NH","pla",0.103325260246527
"1997","NH","fof",0.0320554624601748
"1997","NH","fin",0.00906765403595953
"1997","NH","tsv",0.439239086170301
"1997","NH","nrs",0.0274766762806391
"1997","NH","sec",0.0546889897101956
"1997","NH","art",0.0742420133213948
"1997","NH","mov",0.0101929966266092
"1997","NH","fpd",0.00380600264143967
"1997","NH","slg",0.58944692234059
"1997","NH","pri",0.0353922769832614
"1997","NH","grd",0.0152637460668756
"1997","NH","pip",0.000658241835252409
"1997","NH","sle",0.309468841365991
