"yr","r","s","Val"
"1997","MD","fin",0.0685532640375102
"1997","MD","tsv",5.60206004808439
"1997","MD","nrs",1.05714568409333
"1997","MD","sec",1.50633333348613
"1997","MD","art",0.364760792074927
"1997","MD","mov",0.0919559724827771
"1997","MD","fpd",0.143697938662156
"1997","MD","slg",28.0367685191353
"1997","MD","pri",0.766529762001984
"1997","MD","grd",0.167590377680671
"1997","MD","pip",0.0336289594926843
"1997","MD","sle",1.27532782239664
"1997","MD","osv",3.21882678358652
"1997","MD","trn",0.120061504123737
"1997","MD","smn",0.00133171957800964
"1997","MD","fmt",0.500104633625392
"1997","MD","pet",0.0534236658055523
"1997","MD","mvt",1.31853453042311
"1997","MD","cep",1.79281548340455
"1997","MD","wst",0.244710221863117
"1997","MD","mot",0.299617212190837
"1997","MD","adm",2.85571041870042
"1997","MD","soc",0.776432953506502
"1997","MD","alt",0.179462344413609
"1997","MD","pmt",0.549908272268351
"1997","MD","trk",0.652927834630024
"1997","MD","fdd",4.05972124611603
"1997","MD","gmt",0.832060995109484
"1997","MD","wtt",0.0413868889663857
"1997","MD","wpd",0.115590293686842
"1997","MD","wht",4.74310562019958
"1997","MD","wrh",0.375464420671905
"1997","MD","ott",3.33963969974933
"1997","MD","che",0.869963586442867
"1997","MD","air",0.255754471604834
"1997","MD","mmf",0.196844634463622
"1997","MD","otr",0.741282352364742
"1997","MD","min",0.0658118325406748
"1997","OH","ppd",1.62031420786431
"1997","OH","res",1.38606098010545
"1997","OH","com",2.02999970488994
"1997","OH","amb",7.96469288022307
"1997","OH","fbp",2.4092370765465
"1997","OH","rec",0.69359067277274
"1997","OH","con",9.11505829563299
"1997","OH","agr",0.318790225456872
"1997","OH","eec",2.18478365166132
"1997","OH","fnd",2.6848934832559
"1997","OH","pub",1.6221890705127
"1997","OH","hou",0.245481871711209
"1997","OH","fbt",2.505149129119
"1997","OH","ins",4.37873689000539
"1997","OH","tex",0.329577950545967
"1997","OH","leg",1.62223158711587
"1997","OH","fen",1.6834518075088
"1997","OH","uti",1.61869091963008
"1997","OH","nmp",1.92567449533006
"1997","OH","brd",2.25026138514053
"1997","OH","bnk",4.13291123612936
"1997","OH","ore",0.72960894628587
"1997","OH","edu",1.8765031318418
"1997","OH","ote",1.54166749213506
"1997","OH","man",5.20467516921025
"1997","OH","mch",5.64829671359238
"1997","OH","dat",0.683647256375592
"1997","OH","amd",1.3512680070129
"1997","OH","oil",0.155140114626893
"1997","OH","hos",7.00348501945375
"1997","OH","rnt",0.678619205543843
"1997","OH","pla",3.7034832980407
"1997","OH","fof",0.0611952432261184
"1997","OH","fin",0.019928892979368
"1997","OH","tsv",6.67986152330261
"1997","OH","nrs",2.6255827683837
"1997","OH","sec",1.32452947122527
"1997","OH","art",0.635381383342334
"1997","OH","mov",0.154844906275721
"1997","OH","fpd",0.777486687052758
"1997","OH","slg",14.9888191049931
"1997","OH","pri",1.58850749892751
"1997","OH","grd",0.133099049517029
"1997","OH","pip",0.0563484392403219
"1997","OH","sle",0.588544824519645
"1997","OH","osv",6.19359485724002
"1997","OH","trn",0.630908255681041
"1997","OH","smn",0.0776795752642833
"1997","OH","fmt",5.9857916250939
"1997","OH","pet",0.453189965655842
"1997","OH","mvt",2.85363848601172
"1997","OH","cep",2.04728770417038
"1997","OH","wst",0.581264619764806
"1997","OH","mot",9.23637615183189
"1997","OH","adm",6.0188805373086
"1997","OH","soc",1.76441925498037
"1997","OH","alt",0.142340377736583
"1997","OH","pmt",4.28092473400268
"1997","OH","trk",2.43842011385778
"1997","OH","fdd",3.89642521843628
"1997","OH","gmt",1.9725240291462
"1997","OH","wtt",0.112214038176998
"1997","OH","wpd",0.62747992886791
"1997","OH","wht",11.067460568044
"1997","OH","wrh",0.743450480474829
"1997","OH","ott",7.40042438243598
"1997","OH","che",3.19955468858056
"1997","OH","air",0.420360525698213
"1997","OH","mmf",1.32791604941895
"1997","OH","otr",1.66133917080932
"1997","OH","min",0.449713593571839
"1997","TN","ppd",1.00605503737263
"1997","TN","res",1.95791933966817
"1997","TN","com",0.466724054858984
"1997","TN","amb",4.18952378605606
"1997","TN","fbp",1.37997535443226
"1997","TN","rec",0.393855784327279
"1997","TN","con",4.27887569384734
"1997","TN","agr",0.146248950295977
"1997","TN","eec",1.26642487912583
"1997","TN","fnd",1.32164894570415
"1997","TN","pub",0.468293321318967
"1997","TN","hou",0.316469771965756
"1997","TN","fbt",1.20029824368517
"1997","TN","ins",1.8274905644165
"1997","TN","tex",0.531400118718098
"1997","TN","leg",0.587979864864958
"1997","TN","fen",0.748097718216693
"1997","TN","uti",0.194918899198803
"1997","TN","nmp",0.621848173323373
"1997","TN","brd",1.16178487394831
"1997","TN","bnk",2.05044573696
"1997","TN","ore",0.195576681191826
"1997","TN","edu",0.967977308657214
"1997","TN","ote",0.324749098912119
"1997","TN","man",0.830249274781052
"1997","TN","mch",1.53256543162283
"1997","TN","dat",0.173609257629185
"1997","TN","amd",0.872708796788994
"1997","TN","oil",0.000692229281386049
"1997","TN","hos",2.77250508141269
"1997","TN","rnt",0.362234987331502
"1997","TN","pla",1.2051486746844
"1997","TN","fof",0.0748958215973358
"1997","TN","fin",0.00749415194004707
"1997","TN","tsv",3.13876815278014
"1997","TN","nrs",1.0569319668968
"1997","TN","sec",0.734900939686383
"1997","TN","art",0.302807900419831
"1997","TN","mov",0.285430679319321
"1997","TN","fpd",0.76996989121234
"1997","TN","slg",2.39095513410077
"1997","TN","pri",0.920107651616182
"1997","TN","grd",0.122107400984509
"1997","TN","pip",0.0330213615791697
"1997","TN","sle",0.250632928608519
"1997","TN","osv",3.317568979948
"1997","TN","trn",0.329130354664849
"1997","TN","smn",0.00709581766775559
"1997","TN","fmt",1.93730772566541
"1997","TN","pet",0.0747183689032518
"1997","TN","mvt",1.41504716659433
"1997","TN","cep",0.697596884823387
"1997","TN","wst",0.195079716038127
"1997","TN","mot",2.50268977534891
"1997","TN","adm",2.98481505845249
"1997","TN","soc",0.562201302422291
"1997","TN","alt",0.80552812394882
"1997","TN","pmt",0.749738266719662
"1997","TN","trk",1.96575053428164
"1997","TN","fdd",2.02201073135222
"1997","TN","gmt",0.908022379384354
"1997","TN","wtt",0.0367201021783207
"1997","TN","wpd",0.561204898734722
"1997","TN","wht",5.49188113938794
"1997","TN","wrh",0.398401445993258
"1997","TN","ott",3.599224596154
"1997","TN","che",1.98554051899224
"1997","TN","air",0.265764920278922
"1997","TN","mmf",0.753855569370089
"1997","TN","otr",1.97986079178317
"1997","TN","min",0.225626036189012
"1997","WI","ppd",2.72983557396741
"1997","WI","res",0.938962910995838
"1997","WI","com",0.909545059221883
"1997","WI","amb",4.25881226572354
"1997","WI","fbp",2.1719209126535
"1997","WI","rec",0.322225954163216
"1997","WI","con",4.64619482880524
"1997","WI","agr",0.610182186292625
"1997","WI","eec",1.63551958381329
"1997","WI","fnd",1.5422091816598
"1997","WI","pub",0.71684303326725
"1997","WI","hou",0.34571736628975
"1997","WI","fbt",1.09090716191127
"1997","WI","ins",2.22260449626669
"1997","WI","tex",0.158091938094009
"1997","WI","leg",0.783780453531278
"1997","WI","fen",0.791418072953021
"1997","WI","uti",0.781677051858134
"1997","WI","nmp",0.432953475530293
"1997","WI","brd",0.979725856998851
"1997","WI","bnk",0.860851643343787
"1997","WI","ore",0.261830031308223
"1997","WI","edu",0.936605277717956
"1997","WI","ote",0.476763288573276
"1997","WI","man",1.83471421624331
"1997","WI","mch",4.5696717871003
"1997","WI","dat",0.20216277282443
"1997","WI","amd",0.62048565751892
"1997","WI","oil",0.00020096956845814
"1997","WI","hos",2.78120894753629
"1997","WI","rnt",0.222804496055759
"1997","WI","pla",1.17987740775417
"1997","WI","fof",0.0950483315924182
"1997","WI","fin",0.0244380702223492
"1997","WI","tsv",2.25894060799566
"1997","WI","nrs",1.00035014151265
"1997","WI","sec",0.71832657003281
"1997","WI","art",0.289545699880099
"1997","WI","mov",0.0786775413895342
"1997","WI","fpd",0.559334328732989
"1997","WI","slg",1.63274798491027
"1997","WI","pri",1.39446331569704
"1997","WI","grd",0.235689152957083
"1997","WI","pip",0.0274150192343594
"1997","WI","sle",0.18205695955746
"1997","WI","osv",2.62887206217733
"1997","WI","trn",0.271794248276301
"1997","WI","smn",0.00312952877855687
"1997","WI","fmt",3.12585011890273
"1997","WI","pet",0.0281986657310635
"1997","WI","mvt",1.2913069159028
"1997","WI","cep",1.40193997534058
"1997","WI","wst",0.168432119025748
"1997","WI","mot",1.41290645892642
"1997","WI","adm",2.06520277800846
"1997","WI","soc",0.890394685134194
"1997","WI","alt",0.268581031098641
"1997","WI","pmt",1.11402809074656
"1997","WI","trk",1.65346827082534
"1997","WI","fdd",1.32855201706451
"1997","WI","gmt",0.821215429893921
"1997","WI","wtt",0.00424388664607245
"1997","WI","wpd",0.837277655889514
"1997","WI","wht",4.76861061882307
"1997","WI","wrh",0.294625575400567
"1997","WI","ott",3.27704507587595
"1997","WI","che",0.820429317707392
"1997","WI","air",0.173718969573352
"1997","WI","mmf",0.799704397242667
"1997","WI","otr",0.457803242456782
"1997","WI","min",0.126599925734839
"1997","RI","ppd",0.0819847914470376
"1997","RI","res",0.206790208282776
"1997","RI","com",0.18787201770983
"1997","RI","amb",0.917513005836807
"1997","RI","fbp",0.113195861349067
"1997","RI","rec",0.0447977689033045
"1997","RI","con",0.602431005578377
"1997","RI","agr",0.0132709961562021
"1997","RI","eec",0.118395990989803
"1997","RI","fnd",0.346934250685398
"1997","RI","pub",0.195979119257852
"1997","RI","hou",0.0869632772019142
"1997","RI","fbt",0.177246950167728
"1997","RI","ins",0.397058149828049
"1997","RI","tex",0.282886220383841
"1997","RI","leg",0.176626235000635
"1997","RI","fen",0.171809113055369
"1997","RI","uti",0.111291491076712
"1997","RI","nmp",0.0530181597674284
"1997","RI","brd",0.251251621137982
"1997","RI","bnk",0.427641406899999
"1997","RI","ore",0.0263058955181988
"1997","RI","edu",0.526105297063293
"1997","RI","ote",0.0711308251934247
"1997","RI","man",0.378597248870417
"1997","RI","mch",0.171913043413573
"1997","RI","dat",0.14894964312065
"1997","RI","amd",0.164402678037447
"1997","RI","hos",0.85707121932952
"1997","RI","rnt",0.0437102727610929
"1997","RI","pla",0.156443138434281
"1997","RI","fof",0.0178075235265373
"1997","RI","fin",0.00343629357515816
"1997","RI","tsv",0.47836071719103
"1997","RI","nrs",0.302046026282215
"1997","RI","sec",0.129147267208096
"1997","RI","art",0.0525912567206066
"1997","RI","mov",0.017434232629332
"1997","RI","fpd",0.0651673952145324
"1997","RI","slg",6.35439001049142
"1997","RI","pri",0.145498970697405
"1997","RI","grd",0.0354073047160504
"1997","RI","pip",0.00272354521672281
"1997","RI","sle",0.213928647586076
"1997","RI","osv",0.718697165463342
"1997","RI","trn",0.00899823640343591
"1997","RI","smn",0.00219733316930336
"1997","RI","fmt",0.429435337211479
"1997","RI","pet",0.000614165413812023
"1997","RI","mvt",0.215114665861727
"1997","RI","cep",0.287051270374368
"1997","RI","wst",0.0480515768489408
"1997","RI","mot",0.0308327320668134
"1997","RI","adm",0.437453961919747
"1997","RI","soc",0.260223800014437
"1997","RI","alt",0.0198012958923267
"1997","RI","pmt",0.0858193533119449
"1997","RI","trk",0.0848159677054017
"1997","RI","fdd",0.610901984367502
"1997","RI","gmt",0.129309388726543
"1997","RI","wtt",0.00257536323537888
"1997","RI","wpd",0.0289462836826548
"1997","RI","wht",0.767443054297514
"1997","RI","wrh",0.0332028913091193
"1997","RI","ott",0.538380059038684
"1997","RI","che",0.0735863901160983
"1997","RI","air",0.0168239798648723
"1997","RI","mmf",0.627138888595198
"1997","RI","otr",0.0840512348077901
"1997","RI","min",0.00741495845725948
"1997","AK","ppd",0.0207321504066405
"1997","AK","res",0.299483105705244
"1997","AK","com",0.030506239315384
"1997","AK","amb",0.33041442228662
"1997","AK","fbp",0.296500738627202
"1997","AK","rec",0.0106620558930986
"1997","AK","con",0.770164044233578
"1997","AK","agr",0.00561429874263943
"1997","AK","eec",0.00149853626942293
"1997","AK","fnd",0.509065650560106
"1997","AK","pub",0.0352129601983994
"1997","AK","hou",0.0555512113411398
"1997","AK","fbt",0.124525626175496
"1997","AK","ins",0.0937850184041283
"1997","AK","tex",0.00303612401051931
"1997","AK","leg",0.0781316461947082
"1997","AK","fen",0.246884030256165
"1997","AK","uti",0.090968189519738
"1997","AK","nmp",0.0167739110689957
"1997","AK","brd",0.213450162310781
"1997","AK","bnk",0.164356959926911
"1997","AK","ore",0.0148096696826778
"1997","AK","edu",0.0578432227015568
"1997","AK","ote",0.0032013530349074
"1997","AK","man",0.131629448146815
"1997","AK","mch",0.00360945472339761
"1997","AK","dat",0.017014855865742
"1997","AK","amd",0.107806389555328
"1997","AK","oil",0.488532284207179
"1997","AK","hos",0.263627444723361
"1997","AK","rnt",0.0340998761480531
"1997","AK","pla",0.00312774383052176
"1997","AK","fof",0.105184761432258
"1997","AK","fin",0.012448491444238
"1997","AK","tsv",0.313189897637158
"1997","AK","nrs",0.0923091609480848
"1997","AK","sec",0.174614218246629
"1997","AK","art",0.0261886553328453
"1997","AK","mov",0.00470713596256974
"1997","AK","fpd",0.00415213344711664
"1997","AK","slg",5.21965753307674
"1997","AK","pri",0.0165302939137881
"1997","AK","grd",0.0373482264470725
"1997","AK","pip",0.102372571569652
"1997","AK","sle",0.583821313751665
"1997","AK","osv",0.349061688078353
"1997","AK","smn",0.460029927157724
"1997","AK","fmt",0.0175369310729791
"1997","AK","pet",0.0376953258848988
"1997","AK","mvt",0.151174869312154
"1997","AK","cep",0.000898883203890266
"1997","AK","wst",0.0390136681539347
"1997","AK","mot",0.00152649689492559
"1997","AK","adm",0.279548380974442
"1997","AK","soc",0.0215359853958419
"1997","AK","alt",0.00121970486773501
"1997","AK","pmt",0.000607176152703646
"1997","AK","trk",0.109770243154026
"1997","AK","fdd",0.965237790867277
"1997","AK","gmt",0.0908118704852901
"1997","AK","wtt",0.0312398746243507
"1997","AK","wpd",0.0186240000908669
"1997","AK","wht",0.355447186179323
"1997","AK","wrh",0.0129396131764083
"1997","AK","ott",0.378291745211062
"1997","AK","che",0.0171408752628274
"1997","AK","air",0.316759073758187
"1997","AK","mmf",0.00518179828527612
"1997","AK","otr",0.259170214796138
"1997","AK","min",0.10263637411834
"1997","WV","ppd",0.0360702371766384
"1997","WV","res",0.390550552982873
"1997","WV","com",0.0537886649199087
"1997","WV","amb",1.0090591770058
"1997","WV","fbp",0.14245624373386
"1997","WV","rec",0.0435875114764911
"1997","WV","con",1.20334872494436
"1997","WV","agr",0.0279197492414805
"1997","WV","eec",0.0610543096840517
"1997","WV","fnd",0.527583157954435
"1997","WV","pub",0.083100273676033
"1997","WV","hou",0.0718555481557265
"1997","WV","fbt",0.301929700987062
"1997","WV","ins",0.388793096816197
"1997","WV","tex",0.0183380557748608
"1997","WV","leg",0.179845010148692
"1997","WV","fen",0.260776729816279
"1997","WV","uti",0.48119482079855
"1997","WV","nmp",0.202031648536591
"1997","WV","brd",0.322976977855747
"1997","WV","bnk",0.360411768157979
"1997","WV","ore",0.0208982370457319
"1997","WV","edu",0.174255073017513
"1997","WV","ote",0.10467091901227
"1997","WV","man",0.201646555423295
"1997","WV","mch",0.116826076870432
"1997","WV","dat",0.0248950756445218
"1997","WV","amd",0.205770304342751
"1997","WV","oil",0.0342121133415348
"1997","WV","hos",1.04255911559422
"1997","WV","rnt",0.0560073849934171
"1997","WV","pla",0.0955346206876942
"1997","WV","fof",0.0374787118250593
"1997","WV","fin",0.000626862751144359
"1997","WV","tsv",0.44724694607298
"1997","WV","nrs",0.368248050431191
"1997","WV","sec",0.0680392457747818
"1997","WV","art",0.0551444165721688
"1997","WV","mov",0.00717720753751576
"1997","WV","fpd",0.0405358668508737
"1997","WV","slg",0.823978217334848
"1997","WV","pri",0.0420404326019992
"1997","WV","grd",0.0143369259867058
"1997","WV","pip",0.168719903429173
"1997","WV","sle",0.0923733384647107
"1997","WV","osv",0.804149359605039
"1997","WV","trn",0.224944860105828
"1997","WV","smn",0.0838160819858854
"1997","WV","fmt",0.327823670446058
"1997","WV","pet",0.0614517361370188
"1997","WV","mvt",0.365126119884159
"1997","WV","cep",0.0238766397119494
"1997","WV","wst",0.0627094293679568
"1997","WV","mot",0.0676256939309548
"1997","WV","adm",0.402264808092379
"1997","WV","soc",0.191887328695156
"1997","WV","alt",0.0384949816887364
"1997","WV","pmt",0.607620260150108
"1997","WV","trk",0.313983449473007
"1997","WV","fdd",1.01424122245832
"1997","WV","gmt",0.221286774211731
"1997","WV","wtt",0.0334223313936927
"1997","WV","wpd",0.198849543806307
"1997","WV","wht",1.03654671787238
"1997","WV","wrh",0.0605872781957582
"1997","WV","ott",0.915634400820216
"1997","WV","che",1.07928128418388
"1997","WV","air",0.0101356310037048
"1997","WV","mmf",0.0597193434281651
"1997","WV","otr",0.115343546953492
"1997","WV","min",1.31261606336184
"1997","AZ","ppd",0.149702523008925
"1997","AZ","res",2.20033653978898
"1997","AZ","com",0.561648010428369
"1997","AZ","amb",3.18816709815978
"1997","AZ","fbp",0.3493733682821
"1997","AZ","rec",0.32013636909647
"1997","AZ","con",4.98677473114755
"1997","AZ","agr",0.327577448268371
"1997","AZ","eec",0.10642782858894
"1997","AZ","fnd",1.29745299369828
"1997","AZ","pub",0.51870568188883
"1997","AZ","hou",0.381912413892906
"1997","AZ","fbt",1.02096658324055
"1997","AZ","ins",1.37829445627979
"1997","AZ","tex",0.0576276908457153
"1997","AZ","leg",0.777110088157936
"1997","AZ","fen",0.721741417284325
"1997","AZ","uti",0.710347153283857
"1997","AZ","nmp",0.297308407980787
"1997","AZ","brd",1.00022678736274
"1997","AZ","bnk",2.213679397624
"1997","AZ","ore",0.257365453361082
"1997","AZ","edu",0.51124172949252
"1997","AZ","ote",1.70083380761125
"1997","AZ","man",0.909726079068624
"1997","AZ","mch",0.414873081210491
"1997","AZ","dat",0.216370713808868
"1997","AZ","amd",0.822801245466929
"1997","AZ","oil",0.00142617471374986
"1997","AZ","hos",1.8858627846316
"1997","AZ","rnt",0.412105949497773
"1997","AZ","pla",0.253988349215977
"1997","AZ","fof",0.193901907309259
"1997","AZ","fin",0.0230258919754946
"1997","AZ","tsv",2.8447060383406
"1997","AZ","nrs",0.674081371522469
"1997","AZ","sec",0.498983141925327
"1997","AZ","art",0.285007706085949
"1997","AZ","mov",0.0858522818507028
"1997","AZ","fpd",0.225294633457125
"1997","AZ","slg",7.54645316478201
"1997","AZ","pri",0.33059851421876
"1997","AZ","grd",0.128912560201741
"1997","AZ","pip",0.0121643234621344
"1997","AZ","sle",0.745163397258519
"1997","AZ","osv",2.8865853339374
"1997","AZ","trn",0.197939828055433
"1997","AZ","smn",0.0198461193600108
"1997","AZ","fmt",0.752645927614309
"1997","AZ","pet",0.0116855850626911
"1997","AZ","mvt",1.20955164594089
"1997","AZ","cep",3.73881639084963
"1997","AZ","wst",0.107841335368041
"1997","AZ","mot",0.280453960801569
"1997","AZ","adm",3.29855725920146
"1997","AZ","soc",0.429199639458938
"1997","AZ","alt",0.0301368885516291
"1997","AZ","pmt",0.279477608142263
"1997","AZ","trk",0.634117520032435
"1997","AZ","fdd",2.0597543823909
"1997","AZ","gmt",0.76776341857799
"1997","AZ","wtt",0.000429317372174507
"1997","AZ","wpd",0.210760343620318
"1997","AZ","wht",3.92712023166834
"1997","AZ","wrh",0.16377817188352
"1997","AZ","ott",3.06810207281968
"1997","AZ","che",0.26549442471807
"1997","AZ","air",0.77842018882218
"1997","AZ","mmf",0.359181895506062
"1997","AZ","otr",0.500350982188383
"1997","AZ","min",0.686362163890652
"1997","NH","ppd",0.192886914561713
"1997","NH","res",0.431146385870109
"1997","NH","com",0.298070629932246
"1997","NH","amb",0.9341392738309
"1997","NH","fbp",0.140670751134076
"1997","NH","rec",0.0491277409763188
"1997","NH","con",0.824809195638575
"1997","NH","agr",0.0394841736812455
"1997","NH","eec",0.270548891133587
"1997","NH","fnd",0.309953927990348
"1997","NH","pub",0.308265789929048
"1997","NH","hou",0.122910669629507
"1997","NH","fbt",0.274143128774299
"1997","NH","ins",0.69057827727413
"1997","NH","tex",0.0993165747667855
"1997","NH","leg",0.248093433821619
"1997","NH","fen",0.154960519689651
"1997","NH","uti",0.230982950216555
"1997","NH","nmp",0.0953323829454856
"1997","NH","brd",0.155936836306019
"1997","NH","bnk",0.31176692961037
"1997","NH","ore",0.040029690825433
"1997","NH","edu",0.464612981977459
"1997","NH","ote",0.0346262689710427
"1997","NH","man",0.412361743711726
"1997","NH","mch",0.429422259025357
"1997","NH","dat",0.0446883627258348
"1997","NH","amd",0.197326971105448
"1997","NH","hos",0.69308280419549
"1997","NH","rnt",0.059760996535466
"1997","NH","pla",0.264636610629692
"1997","NH","fof",0.0214586372556927
"1997","NH","fin",0.00159584073643436
"1997","NH","tsv",0.689150006366357
"1997","NH","nrs",0.243900245886304
"1997","NH","sec",0.188561712760744
"1997","NH","art",0.0723584211212451
"1997","NH","mov",0.0234976700108521
"1997","NH","fpd",0.050203361540477
"1997","NH","slg",5.88578712086954
"1997","NH","pri",0.202516374254094
"1997","NH","grd",0.0384934793825142
"1997","NH","pip",0.000907932285010191
"1997","NH","sle",0.427250142978957
"1997","NH","osv",0.725533011691482
"1997","NH","trn",0.0272409164315652
"1997","NH","smn",0.00193099087277208
"1997","NH","fmt",0.548558708937511
"1997","NH","pet",0.013391753737117
